"DOI","CIMA_INDEX"
"10.1111/nan.12789",2
"10.1111/ncn3.12561",1
"10.1111/nep.13675",1
"10.1111/ner.13063",1
"10.1111/ner.13071",1
"10.1111/ner.13260",2
"10.1111/ner.13403",2
"10.1111/ner.13412",2
"10.1111/ner.13478",1
"10.1111/ner.13525",1
"10.1111/neup.12612",1
"10.1111/neup.12700",3
"10.1111/neup.12732",1
"10.1111/neup.12800",1
"10.1111/neup.12808",2
"10.1111/neup.12848",3
"10.1111/nhs.12762",1
"10.1111/nmo.13624",2
"10.1111/nmo.14326",1
"10.1111/nyas.14702",2
"10.1111/nyas.14777",2
"10.1111/pai.13863",2
"10.1111/pde.14610",2
"10.1111/php.13254",1
"10.1111/pim.12792",1
"10.1111/pim.12942",1
"10.1111/ppc.12760",1
"10.1111/ppc.12807",1
"10.1111/ppc.12949",1
"10.1111/psyg.12679",1
"10.1111/resp.13835",2
"10.1111/scd.12717",1
"10.1111/scs.12803",1
"10.1111/sji.12864",2
"10.1111/sji.12963",2
"10.1111/sji.12984",1
"10.1111/sji.13013",1
"10.1111/sji.13050",1
"10.1111/sms.13756",1
"10.1111/sms.13764",2
"10.1111/sms.14112",2
"10.1111/tbj.14300",1
"10.1111/tid.13238",2
"10.1111/tra.12733",1
"10.1111/tra.12861",1
"10.11124/jbisrir-2017-003986",1
"10.11124/jbisrir-d-19-00178",1
"10.11124/jbisrir-d-19-00394",1
"10.1113/jp279771",1
"10.1113/jp280378",3
"10.1113/jp283630",1
"10.1113/jp283703",2
"10.1117/1.jmi.8.1.014504",1
"10.1117/12.2549171",1
"10.1121/10.0000938",1
"10.1123/apaq.2020-0136",1
"10.1123/apaq.2021-0200",1
"10.1123/ijspp.2021-0336",2
"10.1123/japa.2021-0292",1
"10.1123/jmpb.2020-0027",1
"10.1123/mc.2020-0035",1
"10.1123/mc.2021-0051",1
"10.1123/mc.2021-0129",1
"10.1124/dmd.120.000220",1
"10.1124/dmd.121.000705",1
"10.1124/jpet.119.262790",1
"10.1124/jpet.120.000277",1
"10.1124/jpet.120.000340",1
"10.1124/jpet.121.000674",1
"10.1124/jpet.121.000741",1
"10.1124/pharmrev.121.000527",4
"10.1126/sciadv.aax5936",2
"10.1126/sciadv.abc6983",4
"10.1126/sciadv.abc9317",1
"10.1126/sciadv.abd4595",2
"10.1126/sciadv.abd7600",2
"10.1126/sciadv.abd9036",5
"10.1126/sciadv.abg5859",3
"10.1126/sciadv.abh0609",1
"10.1126/sciadv.abm5500",1
"10.1126/sciadv.abn1823",2
"10.1126/sciadv.abo7639",3
"10.1126/sciadv.abq4849",2
"10.1126/sciadv.abq7240",3
"10.1126/sciadv.ade6844",2
"10.1126/science.aay3638",2
"10.1126/science.abb9818",3
"10.1126/science.abf1230",3
"10.1126/science.abj5117",1
"10.1126/science.abj8222",2
"10.1126/science.abm7466",1
"10.1126/science.abm7930",2
"10.1126/sciimmunol.aaz6563",3
"10.1126/sciimmunol.aba9953",3
"10.1126/sciimmunol.abb5077",2
"10.1126/sciimmunol.abb8786",2
"10.1126/sciimmunol.abc7191",3
"10.1126/sciimmunol.abd0931",2
"10.1126/sciimmunol.abo2989",1
"10.1126/sciimmunol.abo7799",1
"10.1126/sciimmunol.abq6691",3
"10.1126/sciimmunol.adf0763",1
"10.1126/scisignal.aax8050",1
"10.1126/scisignal.aay9217",1
"10.1126/scisignal.abd5647",1
"10.1126/scisignal.abe3800",1
"10.1126/scitranslmed.aay7675",2
"10.1126/scitranslmed.aaz5506",1
"10.1126/scitranslmed.aba0599",2
"10.1126/scitranslmed.abf3685",2
"10.1126/scitranslmed.abi4632",1
"10.1126/scitranslmed.abj0473",2
"10.1126/scitranslmed.abl3651",2
"10.1126/scitranslmed.abo2137",1
"10.1126/scitranslmed.abq1693",1
"10.1126/scitranslmed.adc9778",1
"10.1128/cmr.00143-20",2
"10.1128/cmr.00338-20",1
"10.1128/iai.00281-20",2
"10.1128/jvi.00096-22",1
"10.1128/jvi.00548-20",2
"10.1128/jvi.01903-21",1
"10.1128/jvi.01969-21",2
"10.1128/mbio.01969-21",3
"10.1128/mbio.03394-19",1
"10.1128/mmbr.00064-19",2
"10.1128/spectrum.00813-22",2
"10.1134/s0362119722030021",1
"10.1134/s1019331622050100",2
"10.1136/annrheumdis-2019-216151",3
"10.1136/annrheumdis-2019-216693",4
"10.1136/annrheumdis-2020-217163",3
"10.1136/annrheumdis-2020-217455",3
"10.1136/annrheumdis-2020-217802",4
"10.1136/annrheumdis-2020-218918",2
"10.1136/annrheumdis-2021-221050",1
"10.1136/annrheumdis-2021-221267",3
"10.1136/annrheumdis-2021-221714",3
"10.1136/archdischild-2021-321911",2
"10.1136/bcr-2019-232903",1
"10.1136/bcr-2019-234148",1
"10.1136/bcr-2020-234450",2
"10.1136/bcr-2020-238167",1
"10.1136/bcr-2020-238187",1
"10.1136/bcr-2020-238588",1
"10.1136/bcr-2020-239664",1
"10.1136/bcr-2020-240562",2
"10.1136/bcr-2020-240581",1
"10.1136/bcr-2021-243207",1
"10.1136/bcr-2021-243380",2
"10.1136/bcr-2021-244366",2
"10.1136/bcr-2021-244837",2
"10.1136/bcr-2021-245341",2
"10.1136/bcr-2021-245870",1
"10.1136/bcr-2021-246308",1
"10.1136/bcr-2021-246355",2
"10.1136/bcr-2021-247351",1
"10.1136/bcr-2021-248037",1
"10.1136/bcr-2022-249061",1
"10.1136/bcr-2022-249463",1
"10.1136/bcr-2022-250425",1
"10.1136/bcr-2022-251066",2
"10.1136/bcr-2022-252140",2
"10.1136/bcr-2022-252646",1
"10.1136/bjophthalmol-2019-314845",2
"10.1136/bmj-2020-061514",2
"10.1136/bmj-2022-070918",1
"10.1136/bmj.m1108",2
"10.1136/bmj.n972",2
"10.1136/bmjebm-2021-111746",1
"10.1136/bmjmilitary-2021-001852",1
"10.1136/bmjno-2019-000020",1
"10.1136/bmjno-2019-000022",2
"10.1136/bmjno-2020-000044",2
"10.1136/bmjno-2020-000060",3
"10.1136/bmjno-2020-000063",3
"10.1136/bmjno-2020-000095",1
"10.1136/bmjno-2020-000096",2
"10.1136/bmjno-2020-000108",1
"10.1136/bmjno-2020-000112",3
"10.1136/bmjno-2021-000174",2
"10.1136/bmjno-2021-000192",1
"10.1136/bmjno-2021-000215",3
"10.1136/bmjno-2021-000240",4
"10.1136/bmjno-2021-000260",1
"10.1136/bmjno-2022-000271",2
"10.1136/bmjno-2022-000315",3
"10.1136/bmjno-2022-000334",3
"10.1136/bmjopen-2018-028455",1
"10.1136/bmjopen-2019-029831",1
"10.1136/bmjopen-2019-034355",1
"10.1136/bmjopen-2019-035378",1
"10.1136/bmjopen-2019-035397",5
"10.1136/bmjopen-2019-035470",2
"10.1136/bmjopen-2019-036219",2
"10.1136/bmjopen-2020-037680",2
"10.1136/bmjopen-2020-037701",1
"10.1136/bmjopen-2020-038704",4
"10.1136/bmjopen-2020-038861",5
"10.1136/bmjopen-2020-039228",2
"10.1136/bmjopen-2020-039691",1
"10.1136/bmjopen-2020-040119",2
"10.1136/bmjopen-2020-040207",2
"10.1136/bmjopen-2020-041249",1
"10.1136/bmjopen-2020-041720",2
"10.1136/bmjopen-2020-043699",1
"10.1136/bmjopen-2020-043930",1
"10.1136/bmjopen-2020-044614",1
"10.1136/bmjopen-2020-045378",1
"10.1136/bmjopen-2020-045718",3
"10.1136/bmjopen-2020-046510",1
"10.1136/bmjopen-2020-046874",1
"10.1136/bmjopen-2020-047680",2
"10.1136/bmjopen-2021-048788",1
"10.1136/bmjopen-2021-049041",1
"10.1136/bmjopen-2021-049300",2
"10.1136/bmjopen-2021-049580",2
"10.1136/bmjopen-2021-049817",2
"10.1136/bmjopen-2021-050176",2
"10.1136/bmjopen-2021-050185",1
"10.1136/bmjopen-2021-050711",2
"10.1136/bmjopen-2021-050785",4
"10.1136/bmjopen-2021-051478",1
"10.1136/bmjopen-2021-051509",2
"10.1136/bmjopen-2021-052005",2
"10.1136/bmjopen-2021-052012",2
"10.1136/bmjopen-2021-055796",2
"10.1136/bmjopen-2021-056666",1
"10.1136/bmjopen-2021-058506",3
"10.1136/bmjopen-2021-058738",3
"10.1136/bmjopen-2021-058948",4
"10.1136/bmjopen-2021-059548",2
"10.1136/bmjopen-2021-059637",4
"10.1136/bmjopen-2021-059966",2
"10.1136/bmjopen-2021-060136",3
"10.1136/bmjopen-2021-060540",2
"10.1136/bmjopen-2022-061325",2
"10.1136/bmjopen-2022-062160",1
"10.1136/bmjopen-2022-064173",2
"10.1136/bmjopen-2022-066335",1
"10.1136/bmjopen-2022-066402",1
"10.1136/bmjophth-2022-001024",3
"10.1136/bmjspcare-2020-002604",1
"10.1136/bmjspcare-2021-002888",2
"10.1136/bmjspcare-2021-003105",1
"10.1136/ebmental-2020-300207",1
"10.1136/ebnurs-2019-103117",1
"10.1136/ejhpharm-2018-001840",1
"10.1136/ejhpharm-2019-002048",1
"10.1136/gutjnl-2019-319227",2
"10.1136/gutjnl-2020-323371",4
"10.1136/ijgc-2022-003570",1
"10.1136/injuryprev-2019-043296",5
"10.1136/injuryprev-2019-043494",5
"10.1136/injuryprev-2019-043531",5
"10.1136/jclinpath-2020-206729",1
"10.1136/jim-2019-001126",2
"10.1136/jim-2020-001539",1
"10.1136/jim-2020-001609",1
"10.1136/jmedgenet-2021-107883",1
"10.1136/jmedgenet-2021-108160",3
"10.1136/jnnp-2019-321124",3
"10.1136/jnnp-2019-321523",3
"10.1136/jnnp-2019-321761",1
"10.1136/jnnp-2019-321977",1
"10.1136/jnnp-2019-321988",1
"10.1136/jnnp-2019-322138",4
"10.1136/jnnp-2019-322175",2
"10.1136/jnnp-2019-322286",2
"10.1136/jnnp-2019-322326",3
"10.1136/jnnp-2019-322348",2
"10.1136/jnnp-2019-322369",2
"10.1136/jnnp-2019-322431",1
"10.1136/jnnp-2019-322439",2
"10.1136/jnnp-2019-322476",3
"10.1136/jnnp-2019-322480",3
"10.1136/jnnp-2019-322519",1
"10.1136/jnnp-2020-322941",3
"10.1136/jnnp-2020-322983",3
"10.1136/jnnp-2020-323087",1
"10.1136/jnnp-2020-323235",1
"10.1136/jnnp-2020-323316",2
"10.1136/jnnp-2020-323414",1
"10.1136/jnnp-2020-323472",5
"10.1136/jnnp-2020-323475",1
"10.1136/jnnp-2020-323565",1
"10.1136/jnnp-2020-323822",3
"10.1136/jnnp-2020-323992",1
"10.1136/jnnp-2020-324032",1
"10.1136/jnnp-2020-324286",2
"10.1136/jnnp-2020-324349",2
"10.1136/jnnp-2020-324391",2
"10.1136/jnnp-2020-324449",2
"10.1136/jnnp-2020-324534",1
"10.1136/jnnp-2020-324602",1
"10.1136/jnnp-2020-324818",2
"10.1136/jnnp-2020-324826",3
"10.1136/jnnp-2020-324869",3
"10.1136/jnnp-2020-325121",2
"10.1136/jnnp-2020-325274",1
"10.1136/jnnp-2020-325300",3
"10.1136/jnnp-2020-325302",3
"10.1136/jnnp-2020-325304",2
"10.1136/jnnp-2020-325421",2
"10.1136/jnnp-2020-325503",1
"10.1136/jnnp-2020-325610",3
"10.1136/jnnp-2020-325665",3
"10.1136/jnnp-2020-325676",1
"10.1136/jnnp-2020-325684",1
"10.1136/jnnp-2020-325688",1
"10.1136/jnnp-2020-325811",1
"10.1136/jnnp-2020-325990",1
"10.1136/jnnp-2021-326164",2
"10.1136/jnnp-2021-326355",2
"10.1136/jnnp-2021-326386",1
"10.1136/jnnp-2021-326656",2
"10.1136/jnnp-2021-326821",1
"10.1136/jnnp-2021-326839",1
"10.1136/jnnp-2021-326904",2
"10.1136/jnnp-2021-327119",2
"10.1136/jnnp-2021-327133",1
"10.1136/jnnp-2021-327200",3
"10.1136/jnnp-2021-327412",4
"10.1136/jnnp-2021-327468",2
"10.1136/jnnp-2021-327803",2
"10.1136/jnnp-2021-328089",1
"10.1136/jnnp-2021-328197",1
"10.1136/jnnp-2021-328340",2
"10.1136/jnnp-2021-328568",3
"10.1136/jnnp-2021-328665",2
"10.1136/jnnp-2021-328700",2
"10.1136/jnnp-2022-328797",1
"10.1136/jnnp-2022-328908",3
"10.1136/jnnp-2022-328932",2
"10.1136/jnnp-2022-328994",3
"10.1136/jnnp-2022-329020",1
"10.1136/jnnp-2022-329049",2
"10.1136/jnnp-2022-329058",3
"10.1136/jnnp-2022-329074",2
"10.1136/jnnp-2022-329123",2
"10.1136/jnnp-2022-329169",2
"10.1136/jnnp-2022-329221",1
"10.1136/jnnp-2022-329223",2
"10.1136/jnnp-2022-329227",1
"10.1136/jnnp-2022-329333",2
"10.1136/jnnp-2022-329353",2
"10.1136/jnnp-2022-329389",2
"10.1136/jnnp-2022-329395",3
"10.1136/jnnp-2022-329545",1
"10.1136/jnnp-2022-329607",3
"10.1136/jnnp-2022-329623",2
"10.1136/jnnp-2022-329628",2
"10.1136/jnnp-2022-329657",3
"10.1136/jnnp-2022-329713",3
"10.1136/jnnp-2022-330104",2
"10.1136/jnnp-2022-330274",2
"10.1136/neurintsurg-2020-016862",3
"10.1136/pn-2021-003301",2
"10.1136/pn-2022-003463",3
"10.1136/pn-2022-003477",1
"10.1136/postgradmedj-2019-136838",1
"10.1136/postgradmedj-2020-137533",1
"10.1136/practneurol-2019-002321",2
"10.1136/practneurol-2020-002504",2
"10.1136/practneurol-2020-002527",2
"10.1136/practneurol-2020-002530",2
"10.1136/practneurol-2020-002594",2
"10.1136/practneurol-2020-002855",2
"10.1136/practneurol-2020-002918",2
"10.1136/practneurol-2021-003064",1
"10.1136/practneurol-2021-003157",2
"10.1136/practneurol-2021-003184",2
"10.1136/practneurol-2021-003228",1
"10.1136/practneurol-2021-003268",1
"10.1136/practneurol-2022-003370",2
"10.1136/rapm-2019-100801",2
"10.1136/rmdopen-2020-001277",2
"10.1136/rmdopen-2020-001357",2
"10.1136/rmdopen-2021-002167",3
"10.1136/rmdopen-2022-002557",1
"10.1136/rmdopen-2022-002621",2
"10.1136/thorax-2022-219226",1
"10.1136/thoraxjnl-2019-214241",2
"10.1139/apnm-2019-0634",1
"10.1139/apnm-2021-0269",1
"10.1139/bcb-2020-0341",2
"10.1139/cjpp-2019-0236",2
"10.1139/cjpp-2021-0077",1
"10.1139/gen-2022-0040",2
"10.11406/rinketsu.62.900",1
"10.1142/s0192415x22500252",1
"10.1146/annurev-immunol-081519-083952",1
"10.1146/annurev-immunol-093019-110159",2
"10.1146/annurev-immunol-093019-124155",1
"10.1146/annurev-med-070119-115617",4
"10.1146/annurev-neuro-100719-093305",1
"10.1146/annurev-pathol-052920-040318",3
"10.11477/mf.1416201477",1
"10.11477/mf.1416201478",1
"10.11477/mf.1416201534",1
"10.11477/mf.1416201551",1
"10.11477/mf.1416201552",1
"10.11477/mf.1416201652",1
"10.11477/mf.1416201782",1
"10.11477/mf.1416201786",1
"10.11477/mf.1416202071",1
"10.11477/mf.1436204401",1
"10.1148/radiol.2019190911",2
"10.1148/radiol.2019191061",1
"10.1148/radiol.2020200425",2
"10.1148/radiol.2020200430",2
"10.1148/radiol.2020202304",2
"10.1148/radiol.2020202860",1
"10.1148/radiol.2021203071",1
"10.1148/radiol.2021204426",1
"10.1148/radiol.2021210922",2
"10.1148/radiol.210614",1
"10.1148/radiol.211252",1
"10.1148/radiol.211528",1
"10.1148/radiol.212026",1
"10.1148/radiol.212733",2
"10.1148/rg.2020200025",1
"10.1148/rg.2020200032",1
"10.1148/rg.2021210103",1
"10.1148/ryai.2020190103",2
"10.1148/ryai.2021190169",2
"10.1148/ryai.210292",1
"10.1148/rycan.2020190091",1
"10.1152/ajpcell.00372.2021",2
"10.1152/ajpcell.00376.2021",1
"10.1152/ajplung.00049.2020",1
"10.1152/ajpregu.00090.2020",1
"10.1152/ajpregu.00149.2022",1
"10.1152/japplphysiol.00108.2020",1
"10.1152/japplphysiol.00240.2021",2
"10.1152/jn.00085.2020",1
"10.1152/jn.00156.2022",1
"10.1152/jn.00165.2020",1
"10.1152/jn.00220.2022",1
"10.1152/jn.00223.2020",1
"10.1152/jn.00224.2021",2
"10.1152/jn.00514.2021",1
"10.1152/jn.00523.2018",2
"10.1152/physiol.00021.2019",1
"10.1155/2020/1654754",1
"10.1155/2020/1805958",1
"10.1155/2020/1926908",1
"10.1155/2020/2058272",1
"10.1155/2020/2727042",1
"10.1155/2020/2791317",1
"10.1155/2020/2868014",2
"10.1155/2020/3205176",3
"10.1155/2020/3867198",1
"10.1155/2020/4536145",1
"10.1155/2020/4652439",1
"10.1155/2020/5160958",1
"10.1155/2020/5463451",1
"10.1155/2020/5471987",2
"10.1155/2020/5497046",2
"10.1155/2020/5764017",3
"10.1155/2020/5793817",1
"10.1155/2020/6125638",1
"10.1155/2020/6193938",1
"10.1155/2020/6468124",1
"10.1155/2020/6492786",1
"10.1155/2020/6565396",1
"10.1155/2020/6682251",2
"10.1155/2020/6707414",1
"10.1155/2020/7191080",2
"10.1155/2020/7274342",1
"10.1155/2020/7895293",2
"10.1155/2020/7976585",1
"10.1155/2020/8171020",2
"10.1155/2020/8361602",1
"10.1155/2020/8718736",1
"10.1155/2020/8822686",1
"10.1155/2020/8827527",2
"10.1155/2020/8838014",1
"10.1155/2020/8853597",1
"10.1155/2020/8857516",1
"10.1155/2020/8860813",1
"10.1155/2020/8874424",1
"10.1155/2020/8888271",1
"10.1155/2020/9010937",2
"10.1155/2020/9396021",2
"10.1155/2021/1124055",1
"10.1155/2021/1172870",1
"10.1155/2021/1278503",1
"10.1155/2021/2058964",2
"10.1155/2021/2624860",1
"10.1155/2021/2832021",2
"10.1155/2021/3248834",1
"10.1155/2021/3419907",1
"10.1155/2021/4138137",2
"10.1155/2021/4226141",3
"10.1155/2021/4932974",1
"10.1155/2021/5093216",1
"10.1155/2021/5319584",2
"10.1155/2021/5521503",2
"10.1155/2021/5522981",1
"10.1155/2021/5531693",2
"10.1155/2021/5532116",1
"10.1155/2021/5532776",1
"10.1155/2021/5534282",2
"10.1155/2021/5576059",2
"10.1155/2021/5579018",1
"10.1155/2021/5583063",1
"10.1155/2021/5588335",1
"10.1155/2021/5589562",1
"10.1155/2021/5591078",1
"10.1155/2021/5952724",1
"10.1155/2021/6426225",2
"10.1155/2021/6611897",1
"10.1155/2021/6616763",1
"10.1155/2021/6667006",2
"10.1155/2021/6679197",1
"10.1155/2021/6681431",3
"10.1155/2021/6696341",1
"10.1155/2021/6749951",1
"10.1155/2021/7093844",2
"10.1155/2021/7523997",3
"10.1155/2021/7915890",1
"10.1155/2021/8147451",1
"10.1155/2021/8253742",2
"10.1155/2021/8300497",1
"10.1155/2021/8692328",2
"10.1155/2021/8825588",1
"10.1155/2021/8874999",1
"10.1155/2021/8880585",2
"10.1155/2021/9917582",1
"10.1155/2021/9936932",1
"10.1155/2021/9949453",1
"10.1155/2021/9953317",1
"10.1155/2021/9969010",2
"10.1155/2021/9998200",1
"10.1155/2022/1283383",2
"10.1155/2022/1430380",1
"10.1155/2022/1661334",2
"10.1155/2022/2104120",1
"10.1155/2022/2357785",1
"10.1155/2022/2396192",2
"10.1155/2022/2767031",1
"10.1155/2022/2893975",1
"10.1155/2022/3002304",2
"10.1155/2022/3079577",3
"10.1155/2022/3144685",1
"10.1155/2022/3232076",2
"10.1155/2022/3265029",1
"10.1155/2022/3341481",2
"10.1155/2022/3461765",1
"10.1155/2022/3735979",1
"10.1155/2022/3762892",2
"10.1155/2022/3784938",1
"10.1155/2022/3800004",2
"10.1155/2022/4008991",1
"10.1155/2022/4281772",3
"10.1155/2022/4311382",2
"10.1155/2022/4364186",1
"10.1155/2022/4568145",1
"10.1155/2022/4590154",1
"10.1155/2022/4754732",1
"10.1155/2022/4864950",1
"10.1155/2022/4928096",2
"10.1155/2022/5154896",3
"10.1155/2022/5225851",1
"10.1155/2022/5430528",1
"10.1155/2022/5464370",1
"10.1155/2022/5639226",1
"10.1155/2022/6009104",1
"10.1155/2022/6125711",2
"10.1155/2022/6331923",1
"10.1155/2022/6977041",2
"10.1155/2022/7074157",2
"10.1155/2022/7091140",2
"10.1155/2022/7110582",2
"10.1155/2022/7117986",1
"10.1155/2022/7799243",2
"10.1155/2022/7814488",1
"10.1155/2022/7908340",1
"10.1155/2022/9328160",1
"10.1155/2022/9388813",1
"10.1155/2022/9463314",3
"10.1155/2022/9656503",1
"10.1158/0008-5472.can-20-3979",2
"10.1158/2326-6066.cir-19-0321",1
"10.1159/000501591",1
"10.1159/000502115",2
"10.1159/000503304",2
"10.1159/000504050",3
"10.1159/000504623",2
"10.1159/000504804",1
"10.1159/000505063",2
"10.1159/000505322",1
"10.1159/000505331",2
"10.1159/000505333",2
"10.1159/000505778",2
"10.1159/000505785",1
"10.1159/000506161",3
"10.1159/000507547",1
"10.1159/000508070",2
"10.1159/000508229",1
"10.1159/000508607",1
"10.1159/000508840",1
"10.1159/000508944",1
"10.1159/000508949",1
"10.1159/000509315",1
"10.1159/000510017",1
"10.1159/000510075",1
"10.1159/000510076",2
"10.1159/000510116",1
"10.1159/000510849",1
"10.1159/000510915",1
"10.1159/000511205",2
"10.1159/000511308",1
"10.1159/000511900",2
"10.1159/000512324",1
"10.1159/000512513",4
"10.1159/000513234",1
"10.1159/000513279",1
"10.1159/000513326",2
"10.1159/000513647",1
"10.1159/000513763",3
"10.1159/000514191",1
"10.1159/000514432",2
"10.1159/000514433",2
"10.1159/000514634",1
"10.1159/000514674",1
"10.1159/000514828",1
"10.1159/000515042",1
"10.1159/000515069",1
"10.1159/000515131",2
"10.1159/000515595",1
"10.1159/000515672",2
"10.1159/000515682",3
"10.1159/000515806",3
"10.1159/000516064",1
"10.1159/000516559",1
"10.1159/000517002",1
"10.1159/000517380",2
"10.1159/000517770",2
"10.1159/000517792",1
"10.1159/000517901",1
"10.1159/000518046",2
"10.1159/000518580",1
"10.1159/000518721",2
"10.1159/000518908",1
"10.1159/000519012",2
"10.1159/000519552",1
"10.1159/000519582",1
"10.1159/000519772",1
"10.1159/000519777",1
"10.1159/000519835",2
"10.1159/000520560",3
"10.1159/000521030",2
"10.1159/000521223",1
"10.1159/000521232",3
"10.1159/000521744",3
"10.1159/000521891",1
"10.1159/000521944",1
"10.1159/000522577",1
"10.1159/000524359",1
"10.1159/000524858",1
"10.1159/000524946",1
"10.1159/000525465",1
"10.1159/000525600",1
"10.1159/000526053",1
"10.1159/000526895",1
"10.1159/000528036",2
"10.1161/strokeaha.120.031224",1
"10.1162/netn_a_00180",2
"10.1162/netn_a_00217",1
"10.1162/netn_a_00226",3
"10.1162/netn_a_00237",3
"10.1162/netn_a_00258",2
"10.1164/rccm.201907-1302im",2
"10.1164/rccm.202007-2854oc",2
"10.1164/rccm.202104-0938le",2
"10.1164/rccm.202104-1023le",2
"10.1167/iovs.61.10.32",2
"10.1167/iovs.62.12.27",1
"10.1167/iovs.62.6.11",3
"10.1167/tvst.10.4.19",2
"10.1167/tvst.10.4.30",2
"10.1167/tvst.10.6.6",1
"10.1167/tvst.11.1.10",1
"10.1167/tvst.11.10.10",2
"10.1167/tvst.9.13.37",2
"10.1167/tvst.9.8.16",2
"10.1172/jci.insight.127655",5
"10.1172/jci.insight.132411",1
"10.1172/jci.insight.132522",2
"10.1172/jci.insight.134251",1
"10.1172/jci.insight.135071",2
"10.1172/jci.insight.137028",1
"10.1172/jci.insight.140040",2
"10.1172/jci.insight.142376",1
"10.1172/jci.insight.148222",1
"10.1172/jci.insight.148719",3
"10.1172/jci.insight.149228",2
"10.1172/jci.insight.149426",2
"10.1172/jci.insight.150120",1
"10.1172/jci.insight.151683",2
"10.1172/jci.insight.152766",1
"10.1172/jci.insight.154824",2
"10.1172/jci.insight.155563",1
"10.1172/jci.insight.156978",1
"10.1172/jci.insight.158144",2
"10.1172/jci.insight.158153",1
"10.1172/jci.insight.160909",3
"10.1172/jci125857",2
"10.1172/jci126381",1
"10.1172/jci129401",2
"10.1172/jci130308",3
"10.1172/jci131800",3
"10.1172/jci132531",1
"10.1172/jci135947",1
"10.1172/jci136068",2
"10.1172/jci138519",1
"10.1172/jci141694",2
"10.1172/jci143771",1
"10.1172/jci143774",1
"10.1172/jci148291",1
"10.1172/jci151803",1
"10.1172/jci155096",1
"10.1172/jci155693",2
"10.1172/jci155858",3
"10.1172/jci156254",1
"10.1172/jci160468",1
"10.1172/jci164141",1
"10.1177/0004867420910249",1
"10.1177/0022034520949486",1
"10.1177/00220345221102084",2
"10.1177/0024363920982709",2
"10.1177/0030222819880714",1
"10.1177/0145561319897983",1
"10.1177/0145561320973777",2
"10.1177/01455613221113790",2
"10.1177/01455613221113814",1
"10.1177/0193945920947409",1
"10.1177/01939459211050951",1
"10.1177/02537176211033996",1
"10.1177/02601060221080240",1
"10.1177/02601060221082379",2
"10.1177/0269215519890378",2
"10.1177/0269215519895790",1
"10.1177/0269215520901751",1
"10.1177/0269215520920333",1
"10.1177/0269215520921506",1
"10.1177/0269215520923089",2
"10.1177/0269215520940353",2
"10.1177/0269215520946065",2
"10.1177/0269215520963845",1
"10.1177/0269215520973197",2
"10.1177/02692155211010372",1
"10.1177/02692155211018429",1
"10.1177/02692155211024135",1
"10.1177/02692155211046463",1
"10.1177/02692155211064949",2
"10.1177/02692155221091509",2
"10.1177/02692155221107074",1
"10.1177/02692155221107077",1
"10.1177/0271678x19867154",2
"10.1177/0271678x20908356",1
"10.1177/0271678x20909045",3
"10.1177/0271678x20911469",1
"10.1177/0271678x20963404",2
"10.1177/0271678x211048031",1
"10.1177/0271678x211067455",2
"10.1177/0271678x221082786",1
"10.1177/0271678x221107953",2
"10.1177/0272989x19897944",2
"10.1177/0272989x20951782",3
"10.1177/0272989x20961091",2
"10.1177/0272989x20979833",1
"10.1177/0272989x21997330",2
"10.1177/0284185119852735",2
"10.1177/0284185120946714",1
"10.1177/0284185120977035",1
"10.1177/02841851211002828",1
"10.1177/02841851221138557",1
"10.1177/0300060519884151",1
"10.1177/0300060520925930",1
"10.1177/0300060520966806",1
"10.1177/03000605211001710",1
"10.1177/03000605211016761",1
"10.1177/03000605211035895",1
"10.1177/03000605211044378",1
"10.1177/03000605211073305",1
"10.1177/0300060521999577",1
"10.1177/03000605221076977",1
"10.1177/03000605221102083",1
"10.1177/03000605221117221",1
"10.1177/0333102420974356",1
"10.1177/03331024211027358",1
"10.1177/03331024211027359",1
"10.1177/03331024211042385",4
"10.1177/0846537119888410",2
"10.1177/0846537120954293",1
"10.1177/0883073820924147",1
"10.1177/0883073820941751",2
"10.1177/0883073820959543",1
"10.1177/08830738211015016",2
"10.1177/08830738211025867",2
"10.1177/08830738211035912",2
"10.1177/08830738211072701",1
"10.1177/0883073821989164",1
"10.1177/0883073821999889",1
"10.1177/08830738221079476",2
"10.1177/0890334420970496",1
"10.1177/0894318419881792",1
"10.1177/0897190018824821",2
"10.1177/08971900211063277",1
"10.1177/09544119211023624",3
"10.1177/09612033221095150",2
"10.1177/0962280220904392",2
"10.1177/09622802221107103",2
"10.1177/0969733019897766",1
"10.1177/1049732318819453",1
"10.1177/1049732319900498",1
"10.1177/10497323211009864",1
"10.1177/10497323211014830",1
"10.1177/1049909119849420",2
"10.1177/1049909120985422",1
"10.1177/1054773820958125",1
"10.1177/10600280221140480",1
"10.1177/1066896921993562",1
"10.1177/1073858420939033",4
"10.1177/1073858420985447",1
"10.1177/10738584211024907",1
"10.1177/1078155220950430",1
"10.1177/10935266211006078",2
"10.1177/10998004211050082",1
"10.1177/1120672120904667",1
"10.1177/1120672120983179",1
"10.1177/11206721211006576",2
"10.1177/11206721211028050",2
"10.1177/11206721211044317",2
"10.1177/11206721211069457",3
"10.1177/1120672121996638",1
"10.1177/1120672121999632",2
"10.1177/11206721221113910",2
"10.1177/11206721221136319",1
"10.1177/11206721221143606",1
"10.1177/11207000221084034",1
"10.1177/11772719211013352",1
"10.1177/11779322221116322",2
"10.1177/1178632920903731",2
