"DOI","ALTMETRIC"
"10.1097/mou.0000000000000774",1
"10.1097/mrr.0000000000000401",2
"10.1097/mrr.0000000000000408",4
"10.1097/mrr.0000000000000428",1
"10.1097/mrr.0000000000000457",3
"10.1097/mrr.0000000000000458",4
"10.1097/mrr.0000000000000459",1
"10.1097/mrr.0000000000000462",1
"10.1097/mrr.0000000000000493",1
"10.1097/mrr.0000000000000495",1
"10.1097/mrr.0000000000000501",1
"10.1097/mrr.0000000000000530",2
"10.1097/ncm.0000000000000608",2
"10.1097/nmd.0000000000001094",1
"10.1097/nmd.0000000000001095",1
"10.1097/nmd.0000000000001418",4
"10.1097/nnr.0000000000000398",3
"10.1097/nnr.0000000000000573",1
"10.1097/npt.0000000000000296",2
"10.1097/npt.0000000000000304",1
"10.1097/npt.0000000000000308",1
"10.1097/npt.0000000000000329",4
"10.1097/npt.0000000000000358",14
"10.1097/npt.0000000000000375",12
"10.1097/npt.0000000000000399",2
"10.1097/nrl.0000000000000304",1
"10.1097/nrl.0000000000000313",2
"10.1097/nrl.0000000000000333",2
"10.1097/nrl.0000000000000374",2
"10.1097/nrl.0000000000000453",20
"10.1097/nrl.0000000000000466",1
"10.1097/nrl.0000000000000480",2
"10.1097/paf.0000000000000775",2
"10.1097/pap.0000000000000305",8
"10.1097/pas.0000000000001530",1
"10.1097/pec.0000000000002017",9
"10.1097/pgp.0000000000000827",5
"10.1097/phm.0000000000001264",1
"10.1097/phm.0000000000001272",1
"10.1097/phm.0000000000001351",5
"10.1097/phm.0000000000001630",7
"10.1097/phm.0000000000001679",2
"10.1097/phm.0000000000001861",3
"10.1097/phm.0000000000001913",4
"10.1097/ppo.0000000000000484",7
"10.1097/pra.0000000000000662",1
"10.1097/psy.0000000000000770",2
"10.1097/psy.0000000000000819",8
"10.1097/psy.0000000000000868",10
"10.1097/psy.0000000000001025",4
"10.1097/psy.0000000000001117",11
"10.1097/pxr.0000000000000006",4
"10.1097/pxr.0000000000000190",0
"10.1097/qad.0000000000002491",4
"10.1097/qai.0000000000002276",2
"10.1097/qai.0000000000003048",4
"10.1097/rct.0000000000000974",2
"10.1097/rct.0000000000000997",1
"10.1097/rct.0000000000001015",1
"10.1097/rhu.0000000000000659",1
"10.1097/rhu.0000000000000971",10
"10.1097/rhu.0000000000001322",3
"10.1097/rhu.0000000000001470",10
"10.1097/rhu.0000000000001752",16
"10.1097/rli.0000000000000626",1
"10.1097/rli.0000000000000640",3
"10.1097/rli.0000000000000663",18
"10.1097/rli.0000000000000665",2
"10.1097/rli.0000000000000698",1
"10.1097/rli.0000000000000718",1
"10.1097/rli.0000000000000735",5
"10.1097/rli.0000000000000744",1
"10.1097/rli.0000000000000754",3
"10.1097/rli.0000000000000804",1
"10.1097/rli.0000000000000854",3
"10.1097/rli.0000000000000874",1
"10.1097/rli.0000000000000877",5
"10.1097/rli.0000000000000884",2
"10.1097/rlu.0000000000002751",10
"10.1097/rlu.0000000000003197",1
"10.1097/rlu.0000000000003220",1
"10.1097/rlu.0000000000003398",0
"10.1097/rlu.0000000000003399",0
"10.1097/rlu.0000000000003419",3
"10.1097/rlu.0000000000003619",9
"10.1097/rlu.0000000000003879",2
"10.1097/rlu.0000000000004335",1
"10.1097/rmr.0000000000000244",0
"10.1097/rmr.0000000000000296",3
"10.1097/rnj.0000000000000210",2
"10.1097/rnj.0000000000000288",1
"10.1097/rnj.0000000000000382",2
"10.1097/rnj.0000000000000388",7
"10.1097/spv.0000000000000830",1
"10.1097/wco.0000000000000766",2
"10.1097/wco.0000000000000772",8
"10.1097/wco.0000000000000811",3
"10.1097/wco.0000000000000816",5
"10.1097/wco.0000000000000818",5
"10.1097/wco.0000000000000821",4
"10.1097/wco.0000000000000823",11
"10.1097/wco.0000000000000824",3
"10.1097/wco.0000000000000828",9
"10.1097/wco.0000000000000839",1
"10.1097/wco.0000000000000897",7
"10.1097/wco.0000000000000921",2
"10.1097/wco.0000000000000922",15
"10.1097/wco.0000000000000928",1
"10.1097/wco.0000000000000929",39
"10.1097/wco.0000000000000937",14
"10.1097/wco.0000000000000938",1
"10.1097/wco.0000000000000940",1
"10.1097/wco.0000000000000946",12
"10.1097/wco.0000000000000960",17
"10.1097/wco.0000000000000983",24
"10.1097/wco.0000000000000986",18
"10.1097/wco.0000000000001015",9
"10.1097/wco.0000000000001044",1
"10.1097/wco.0000000000001045",3
"10.1097/wco.0000000000001057",0
"10.1097/wco.0000000000001058",0
"10.1097/wco.0000000000001062",3
"10.1097/wco.0000000000001063",10
"10.1097/wco.0000000000001064",1
"10.1097/wco.0000000000001066",3
"10.1097/wco.0000000000001067",1
"10.1097/wco.0000000000001068",1
"10.1097/wco.0000000000001078",1
"10.1097/wco.0000000000001114",8
"10.1097/wnf.0000000000000378",4
"10.1097/wnf.0000000000000391",1
"10.1097/wnf.0000000000000407",1
"10.1097/wnf.0000000000000412",1
"10.1097/wnf.0000000000000430",0
"10.1097/wnf.0000000000000503",6
"10.1097/wnf.0000000000000519",1
"10.1097/wnf.0000000000000522",6
"10.1097/wnn.0000000000000223",1
"10.1097/wnn.0000000000000227",0
"10.1097/wnn.0000000000000228",1
"10.1097/wnn.0000000000000252",10
"10.1097/wnn.0000000000000269",9
"10.1097/wnn.0000000000000314",0
"10.1097/wno.0000000000000802",10
"10.1097/wno.0000000000000807",8
"10.1097/wno.0000000000000894",5
"10.1097/wno.0000000000000937",1
"10.1097/wno.0000000000000955",1
"10.1097/wno.0000000000000991",3
"10.1097/wno.0000000000001001",1
"10.1097/wno.0000000000001070",4
"10.1097/wno.0000000000001084",2
"10.1097/wno.0000000000001099",7
"10.1097/wno.0000000000001165",11
"10.1097/wno.0000000000001245",1
"10.1097/wno.0000000000001280",4
"10.1097/wno.0000000000001283",4
"10.1097/wno.0000000000001285",3
"10.1097/wno.0000000000001297",3
"10.1097/wno.0000000000001310",2
"10.1097/wno.0000000000001326",2
"10.1097/wno.0000000000001346",2
"10.1097/wno.0000000000001374",3
"10.1097/wno.0000000000001424",15
"10.1097/wno.0000000000001534",8
"10.1097/wno.0000000000001717",8
"10.1097/wnp.0000000000000483",1
"10.1097/wnp.0000000000000637",1
"10.1097/wnp.0000000000000640",1
"10.1097/wnp.0000000000000690",1
"10.1097/wnp.0000000000000723",2
"10.1097/wnp.0000000000000732",2
"10.1097/wnp.0000000000000734",2
"10.1097/wnp.0000000000000738",10
"10.1097/wnp.0000000000000748",2
"10.1097/wnp.0000000000000749",2
"10.1097/wnp.0000000000000757",1
"10.1097/wnp.0000000000000788",0
"10.1097/wnp.0000000000000827",1
"10.1097/wnr.0000000000001616",11
"10.1097/wnr.0000000000001636",7
"10.1097/wnr.0000000000001702",2
"10.1097/yco.0000000000000688",6
"10.1098/rsob.200352",15
"10.1098/rspb.2020.2793",13
"10.1099/mgen.0.000586",1
"10.1101/2021.01.25.428149",15
"10.1101/2021.01.27.21250559",407
"10.1101/2021.03.19.436212",56
"10.1101/2021.08.23.21262472",55
"10.1101/2021.09.10.21262933",42
"10.1101/2022.06.10.22276253",16
"10.1101/2022.08.17.22278896",16
"10.1101/gad.335836.119",15
"10.1101/gad.338046.120",13
"10.1101/gr.264705.120",17
"10.1101/gr.265298.120",10
"10.1101/mcs.a006182",2
"10.1103/physreve.104.024417",15
"10.1109/access.2020.3038909",0
"10.1109/embc44109.2020.9175672",1
"10.1109/embc46164.2021.9629518",7
"10.1109/embc46164.2021.9629526",7
"10.1109/embc46164.2021.9630204",7
"10.1109/embc46164.2021.9630903",7
"10.1109/embc48229.2022.9871037",1
"10.1109/embc48229.2022.9871213",1
"10.1109/embc48229.2022.9871401",1
"10.1109/embc48229.2022.9871533",1
"10.1109/isbi48211.2021.9434127",1
"10.1109/jbhi.2019.2933138",1
"10.1109/jbhi.2019.2945077",10
"10.1109/jbhi.2019.2961844",1
"10.1109/jbhi.2020.2998187",4
"10.1109/jbhi.2020.3019242",7
"10.1109/jbhi.2020.3021143",4
"10.1109/jbhi.2020.3025049",6
"10.1109/jbhi.2020.3041035",10
"10.1109/jbhi.2021.3076707",1
"10.1109/jbhi.2021.3109119",8
"10.1109/jbhi.2022.3151741",2
"10.1109/jbhi.2022.3208517",1
"10.1109/jtehm.2022.3172025",1
"10.1109/ojemb.2021.3100416",1
"10.1109/ojemb.2022.3221306",1
"10.1109/tbcas.2020.3008766",2
"10.1109/tbme.2020.3048142",57
"10.1109/tbme.2021.3056749",1
"10.1109/tbme.2021.3061998",10
"10.1109/tbme.2022.3166705",2
"10.1109/tmi.2021.3114097",11
"10.1109/tnb.2022.3170530",1
"10.1109/tnsre.2019.2943064",1
"10.1109/tnsre.2020.2970521",1
"10.1109/tnsre.2020.2991636",15
"10.1109/tnsre.2020.3028327",1
"10.1109/tnsre.2020.3039202",2
"10.1109/tnsre.2021.3052187",4
"10.1109/tnsre.2022.3169962",2
"10.1109/tnsre.2022.3193714",1
"10.1109/tnsre.2022.3196501",1
"10.1109/tvcg.2019.2958332",3
"10.1109/tvcg.2021.3099115",1
"10.1111/1346-8138.15272",0
"10.1111/1346-8138.15383",1
"10.1111/1346-8138.16216",0
"10.1111/1346-8138.16219",7
"10.1111/1348-0421.12800",1
"10.1111/1440-1681.13490",9
"10.1111/1440-1681.13710",1
"10.1111/1460-6984.12561",8
"10.1111/1460-6984.12717",3
"10.1111/1744-9987.12864",0
"10.1111/1744-9987.13703",1
"10.1111/1756-185x.13804",1
"10.1111/1756-185x.13859",1
"10.1111/1756-185x.13965",2
"10.1111/1756-185x.14103",7
"10.1111/1756-185x.14427",1
"10.1111/aas.14062",1
"10.1111/acel.13335",125
"10.1111/acel.13440",3
"10.1111/acel.13630",2
"10.1111/ahg.12342",2
"10.1111/all.15449",6
"10.1111/ane.13152",10
"10.1111/ane.13159",0
"10.1111/ane.13175",2
"10.1111/ane.13184",2
"10.1111/ane.13185",1
"10.1111/ane.13191",13
"10.1111/ane.13203",2
"10.1111/ane.13223",39
"10.1111/ane.13225",10
"10.1111/ane.13235",1
"10.1111/ane.13236",2
"10.1111/ane.13243",16
"10.1111/ane.13244",1
"10.1111/ane.13250",1
"10.1111/ane.13265",6
"10.1111/ane.13280",10
"10.1111/ane.13282",3
"10.1111/ane.13288",2
"10.1111/ane.13289",1
"10.1111/ane.13295",1
"10.1111/ane.13301",1
"10.1111/ane.13313",27
"10.1111/ane.13314",1
"10.1111/ane.13329",1
"10.1111/ane.13344",9
"10.1111/ane.13385",4
"10.1111/ane.13400",1
"10.1111/ane.13401",1
"10.1111/ane.13411",15
"10.1111/ane.13441",11
"10.1111/ane.13448",17
"10.1111/ane.13453",19
"10.1111/ane.13497",10
"10.1111/ane.13514",10
"10.1111/ane.13516",12
"10.1111/ane.13538",15
"10.1111/ane.13540",18
"10.1111/ane.13553",11
"10.1111/ane.13554",16
"10.1111/ane.13559",22
"10.1111/ane.13574",12
"10.1111/ane.13582",25
"10.1111/ane.13664",11
"10.1111/ane.13671",11
"10.1111/ane.13697",30
"10.1111/ane.13704",16
"10.1111/ane.13708",19
"10.1111/ane.13709",21
"10.1111/aos.14270",1
"10.1111/aos.14325",1
"10.1111/aos.14463",1
"10.1111/aos.14697",1
"10.1111/apm.13073",2
"10.1111/apm.13130",2
"10.1111/bcp.14198",4
"10.1111/bcp.14422",1
"10.1111/bcp.14658",15
"10.1111/bcp.14916",17
"10.1111/bcp.15071",2
"10.1111/bcp.15231",2
"10.1111/bcpt.13381",3
"10.1111/bcpt.13765",2
"10.1111/biom.13160",0
"10.1111/bjd.19229",5
"10.1111/bjd.19899",1
"10.1111/bjh.16644",1
"10.1111/bjhp.12482",13
"10.1111/bjhp.12495",5
"10.1111/bpa.12733",4
"10.1111/bpa.12760",3
"10.1111/bpa.12762",2
"10.1111/bpa.12800",11
"10.1111/bpa.12813",18
"10.1111/bpa.12840",11
"10.1111/bpa.12841",25
"10.1111/bpa.12869",25
"10.1111/bpa.12872",88
"10.1111/bpa.12906",10
"10.1111/bpa.12909",18
"10.1111/bpa.12910",17
"10.1111/bpa.12916",11
"10.1111/bpa.12920",15
"10.1111/bpa.12930",129
"10.1111/bpa.12969",13
"10.1111/bpa.12994",2
"10.1111/bpa.13040",3
"10.1111/bpa.13041",6
"10.1111/bpa.13054",4
"10.1111/bpa.13064",4
"10.1111/bpa.13136",9
"10.1111/bph.15058",4
"10.1111/bph.15201",6
"10.1111/bph.15221",17
"10.1111/bph.15351",11
"10.1111/bph.15386",18
"10.1111/bph.15477",13
"10.1111/bph.15570",16
"10.1111/brv.12815",2
"10.1111/cdoe.12512",5
"10.1111/cea.13741",9
"10.1111/ced.14187",0
"10.1111/ced.14234",3
"10.1111/ced.14339",0
"10.1111/ced.14426",1
"10.1111/ced.14699",0
"10.1111/ced.14869",2
"10.1111/ced.15100",1
"10.1111/cei.13448",73
"10.1111/cei.13473",2
"10.1111/cei.13487",3
"10.1111/cei.13495",39
"10.1111/cei.13572",1
"10.1111/cei.13596",2
"10.1111/cei.13617",8
"10.1111/cei.13630",10
"10.1111/cei.13641",15
"10.1111/cei.13656",7
"10.1111/cen.14616",18
"10.1111/ceo.13863",13
"10.1111/cge.13942",11
"10.1111/cns.13154",0
"10.1111/cns.13393",1
"10.1111/cns.13456",9
"10.1111/cns.13461",1
"10.1111/cns.13470",1
"10.1111/cns.13473",1
"10.1111/cns.13538",8
"10.1111/cns.13637",14
"10.1111/cns.13734",7
"10.1111/cns.13789",13
"10.1111/cns.13791",1
"10.1111/cns.13793",13
"10.1111/cns.13806",1
"10.1111/cns.13815",1
"10.1111/cns.13841",2
"10.1111/cns.13948",1
"10.1111/cod.14201",2
"10.1111/cpr.13250",28
"10.1111/crj.13162",1
"10.1111/ctr.14114",1
"10.1111/cts.13108",2
"10.1111/cts.13166",7
"10.1111/cts.13181",9
"10.1111/cts.13256",1
"10.1111/cts.13407",1
"10.1111/cts.13417",1
"10.1111/cup.14069",1
"10.1111/cup.14077",22
"10.1111/ddg.14448",1
"10.1111/dmcn.14242",17
"10.1111/dmcn.14444",6
"10.1111/dmcn.14629",7
"10.1111/dmcn.14870",5
"10.1111/dmcn.14912",12
"10.1111/dmcn.15098",11
"10.1111/dmcn.15119",2
"10.1111/dth.13378",0
"10.1111/dth.13943",2
"10.1111/dth.15216",51
"10.1111/dth.15477",1
"10.1111/dth.15530",15
"10.1111/dth.15740",1
"10.1111/eci.13791",1
"10.1111/ejn.14887",22
"10.1111/ejn.15187",2
"10.1111/ejn.15359",10
"10.1111/ejn.15379",8
"10.1111/ejn.15419",5
"10.1111/ejn.15422",29
"10.1111/ejn.15478",3
"10.1111/ejn.15539",2
"10.1111/ejn.15817",3
"10.1111/ene.14038",1
"10.1111/ene.14040",16
"10.1111/ene.14048",2
"10.1111/ene.14055",19
"10.1111/ene.14058",5
"10.1111/ene.14059",21
"10.1111/ene.14079",3
"10.1111/ene.14091",8
"10.1111/ene.14100",1
"10.1111/ene.14105",17
"10.1111/ene.14110",6
"10.1111/ene.14119",7
"10.1111/ene.14121",1
"10.1111/ene.14128",1
"10.1111/ene.14137",1
"10.1111/ene.14149",2
"10.1111/ene.14162",0
"10.1111/ene.14186",6
"10.1111/ene.14191",164
"10.1111/ene.14193",1
"10.1111/ene.14214",2
"10.1111/ene.14219",1
"10.1111/ene.14239",4
"10.1111/ene.14248",23
"10.1111/ene.14259",1
"10.1111/ene.14267",1
"10.1111/ene.14269",2
"10.1111/ene.14314",4
"10.1111/ene.14324",14
"10.1111/ene.14335",1
"10.1111/ene.14375",11
"10.1111/ene.14378",2
"10.1111/ene.14380",8
"10.1111/ene.14382",32
"10.1111/ene.14403",8
"10.1111/ene.14414",8
"10.1111/ene.14416",9
"10.1111/ene.14421",21
"10.1111/ene.14427",1
"10.1111/ene.14432",2
"10.1111/ene.14458",75
"10.1111/ene.14471",3
"10.1111/ene.14482",3
"10.1111/ene.14498",0
"10.1111/ene.14523",7
"10.1111/ene.14538",8
"10.1111/ene.14555",11
"10.1111/ene.14557",7
"10.1111/ene.14578",8
"10.1111/ene.14580",4
"10.1111/ene.14589",1
"10.1111/ene.14597",4
"10.1111/ene.14599",0
"10.1111/ene.14600",3
"10.1111/ene.14604",1
"10.1111/ene.14608",4
"10.1111/ene.14633",1
"10.1111/ene.14669",1
"10.1111/ene.14672",7
"10.1111/ene.14680",2
"10.1111/ene.14685",1
"10.1111/ene.14690",69
"10.1111/ene.14697",7
"10.1111/ene.14705",5
"10.1111/ene.14723",7
"10.1111/ene.14729",11
"10.1111/ene.14732",10
"10.1111/ene.14762",0
"10.1111/ene.14764",5
"10.1111/ene.14766",2
"10.1111/ene.14782",2
"10.1111/ene.14790",3
"10.1111/ene.14823",7
"10.1111/ene.14824",23
"10.1111/ene.14829",15
"10.1111/ene.14845",17
"10.1111/ene.14851",3
"10.1111/ene.14855",7
"10.1111/ene.14859",19
"10.1111/ene.14861",8
"10.1111/ene.14866",5
"10.1111/ene.14867",1
"10.1111/ene.14872",2
"10.1111/ene.14873",2
"10.1111/ene.14879",9
"10.1111/ene.14887",7
"10.1111/ene.14956",4
"10.1111/ene.14957",11
"10.1111/ene.14961",12
"10.1111/ene.14978",2
"10.1111/ene.14984",8
"10.1111/ene.14990",28
"10.1111/ene.15006",3
"10.1111/ene.15009",2
"10.1111/ene.15012",14
"10.1111/ene.15015",2
"10.1111/ene.15019",3
"10.1111/ene.15023",6
"10.1111/ene.15028",47
"10.1111/ene.15030",1
"10.1111/ene.15054",2
"10.1111/ene.15055",7
"10.1111/ene.15056",14
"10.1111/ene.15066",34
"10.1111/ene.15067",3
"10.1111/ene.15081",2
"10.1111/ene.15082",2
"10.1111/ene.15098",8
"10.1111/ene.15116",10
"10.1111/ene.15121",4
"10.1111/ene.15142",4
"10.1111/ene.15147",542
"10.1111/ene.15150",3
"10.1111/ene.15153",3
"10.1111/ene.15155",0
"10.1111/ene.15157",1
"10.1111/ene.15162",5
"10.1111/ene.15163",1
"10.1111/ene.15167",19
"10.1111/ene.15171",12
"10.1111/ene.15182",2
"10.1111/ene.15210",1
"10.1111/ene.15220",1
"10.1111/ene.15226",9
"10.1111/ene.15227",2
"10.1111/ene.15245",1
"10.1111/ene.15259",2
"10.1111/ene.15265",1
"10.1111/ene.15271",1
"10.1111/ene.15280",12
"10.1111/ene.15285",13
"10.1111/ene.15286",1
"10.1111/ene.15289",2
"10.1111/ene.15290",2
"10.1111/ene.15299",3
"10.1111/ene.15312",11
"10.1111/ene.15314",1
"10.1111/ene.15316",2
"10.1111/ene.15317",1
"10.1111/ene.15318",1
"10.1111/ene.15329",0
"10.1111/ene.15360",3
"10.1111/ene.15368",5
"10.1111/ene.15374",1
"10.1111/ene.15391",32
"10.1111/ene.15405",4
"10.1111/ene.15406",1
"10.1111/ene.15407",25
"10.1111/ene.15412",7
"10.1111/ene.15413",1
"10.1111/ene.15419",10
"10.1111/ene.15420",2
"10.1111/ene.15422",5
"10.1111/ene.15445",3
"10.1111/ene.15453",2
"10.1111/ene.15473",16
"10.1111/ene.15477",5
"10.1111/ene.15488",4
"10.1111/ene.15492",14
"10.1111/ene.15529",1
"10.1111/ene.15538",28
"10.1111/ene.15551",1
"10.1111/ene.15554",1
"10.1111/ene.15594",1
"10.1111/epi.16416",10
"10.1111/epi.16477",14
"10.1111/epi.16503",13
"10.1111/epi.16720",23
"10.1111/epi.16772",21
"10.1111/epi.16824",20
"10.1111/epi.16838",7
"10.1111/epi.16864",6
"10.1111/epi.16886",12
"10.1111/epi.16987",4
"10.1111/epi.17315",15
"10.1111/evj.13475",2
"10.1111/exd.14321",7
"10.1111/fcp.12647",3
"10.1111/fcp.12683",3
"10.1111/febs.15485",2
"10.1111/febs.15715",4
"10.1111/febs.16083",1
"10.1111/febs.16151",13
"10.1111/febs.16175",15
"10.1111/gbb.12663",3
"10.1111/gbb.12771",9
"10.1111/ggi.14077",1
"10.1111/gtc.12800",1
"10.1111/head.13851",17
"10.1111/head.14180",1
"10.1111/head.14414",2
"10.1111/hel.12927",1
"10.1111/hex.13093",8
"10.1111/hex.13109",2
"10.1111/hex.13226",7
"10.1111/hex.13284",9
"10.1111/hex.13348",9
"10.1111/hex.13364",11
"10.1111/hex.13432",11
"10.1111/his.14122",4
"10.1111/hsc.12858",3
"10.1111/hsc.12936",1
"10.1111/hsc.13320",4
"10.1111/hsc.13379",7
"10.1111/hsc.13625",6
"10.1111/hsc.13687",1
"10.1111/hsc.13800",26
"10.1111/hsc.14022",1
"10.1111/ijcp.13582",1
"10.1111/ijcp.14238",9
"10.1111/ijcp.14241",1
"10.1111/ijcp.14508",8
"10.1111/ijcp.14724",23
"10.1111/ijcp.14736",1
"10.1111/ijcp.14801",8
"10.1111/ijd.14737",1
"10.1111/ijd.14902",1
"10.1111/ijd.15024",1
"10.1111/ijd.15580",1
"10.1111/ijd.16208",9
"10.1111/iji.12465",7
"10.1111/iji.12594",2
"10.1111/ijn.12889",0
"10.1111/iju.14602",7
"10.1111/imcb.12337",5
"10.1111/imcb.12392",2
"10.1111/imcb.12431",13
"10.1111/imcb.12552",5
"10.1111/imj.15052",48
"10.1111/imj.15337",1
"10.1111/imj.15704",1
"10.1111/imm.13167",18
"10.1111/imm.13198",1
"10.1111/imm.13241",1
"10.1111/imm.13247",7
"10.1111/imm.13265",1
"10.1111/imm.13281",2
"10.1111/imm.13308",2
"10.1111/imm.13321",0
"10.1111/imm.13340",3
"10.1111/imm.13389",1
"10.1111/imm.13395",3
"10.1111/imm.13396",2
"10.1111/imm.13420",2
"10.1111/imm.13424",3
"10.1111/imm.13437",1
"10.1111/imm.13454",6
"10.1111/imm.13571",1
"10.1111/imr.12929",2
"10.1111/imr.13043",1
"10.1111/imr.13083",21
"10.1111/inr.12675",23
"10.1111/iwj.13335",1
"10.1111/jan.14559",3
"10.1111/jcmm.15511",8
"10.1111/jcmm.15663",1
"10.1111/jcmm.15928",1
"10.1111/jcmm.16538",8
"10.1111/jcmm.17256",3
"10.1111/jcpt.13360",1
"10.1111/jcpt.13675",7
"10.1111/jcpt.13813",1
"10.1111/jdv.16035",4
"10.1111/jdv.16107",2
"10.1111/jdv.17161",4
"10.1111/jdv.17465",1
"10.1111/jdv.17985",12
"10.1111/jep.13439",4
"10.1111/jep.13445",7
"10.1111/jep.13599",2
"10.1111/jfbc.14123",9
"10.1111/jgh.15214",8
"10.1111/jnc.14871",11
"10.1111/jnc.14917",13
"10.1111/jnc.14927",14
"10.1111/jnc.14980",3
"10.1111/jnc.15044",12
"10.1111/jnc.15119",12
"10.1111/jnc.15133",8
"10.1111/jnc.15142",6
"10.1111/jnc.15169",10
"10.1111/jnc.15190",2
"10.1111/jnc.15206",4
"10.1111/jnc.15228",13
"10.1111/jnc.15327",24
"10.1111/jnc.15367",9
"10.1111/jnc.15450",3
"10.1111/jnc.15478",2
"10.1111/jnc.15500",6
"10.1111/jnc.15518",4
"10.1111/jnc.15566",18
"10.1111/jnc.15578",2
"10.1111/jnc.15591",8
"10.1111/jnc.15616",0
"10.1111/jnc.15618",13
"10.1111/jnc.15650",11
"10.1111/jnc.15685",4
"10.1111/jnc.15696",5
"10.1111/jnc.15716",7
"10.1111/jne.12924",16
"10.1111/jne.12938",20
"10.1111/jne.13078",2
"10.1111/jne.13171",1
"10.1111/jnp.12185",35
"10.1111/jnp.12197",0
"10.1111/jnp.12198",1
"10.1111/jnp.12202",1
"10.1111/jnp.12237",1
"10.1111/jnp.12248",2
"10.1111/jnp.12283",2
"10.1111/jnp.12295",1
"10.1111/jocd.13104",0
"10.1111/jocd.14352",23
"10.1111/jocn.16421",8
"10.1111/jocs.16702",1
"10.1111/joim.13045",5
"10.1111/joim.13215",12
"10.1111/joim.13286",10
"10.1111/joim.13307",7
"10.1111/joim.13547",29
"10.1111/jon.12659",4
"10.1111/jon.12672",1
"10.1111/jon.12676",1
"10.1111/jon.12679",6
"10.1111/jon.12688",19
"10.1111/jon.12700",6
"10.1111/jon.12705",2
"10.1111/jon.12709",3
"10.1111/jon.12716",4
"10.1111/jon.12718",2
"10.1111/jon.12723",4
"10.1111/jon.12725",5
"10.1111/jon.12774",3
"10.1111/jon.12775",3
"10.1111/jon.12779",2
"10.1111/jon.12788",12
"10.1111/jon.12805",5
"10.1111/jon.12808",2
"10.1111/jon.12816",2
"10.1111/jon.12818",3
"10.1111/jon.12822",8
"10.1111/jon.12824",1
"10.1111/jon.12826",16
"10.1111/jon.12832",1
"10.1111/jon.12836",2
"10.1111/jon.12838",4
"10.1111/jon.12847",12
"10.1111/jon.12867",9
"10.1111/jon.12868",10
"10.1111/jon.12869",6
"10.1111/jon.12876",6
"10.1111/jon.12891",9
"10.1111/jon.12900",3
"10.1111/jon.12908",4
"10.1111/jon.12912",2
"10.1111/jon.12923",8
"10.1111/jon.12930",11
"10.1111/jon.12934",1
"10.1111/jon.12938",2
"10.1111/jon.12943",2
"10.1111/jon.12945",7
"10.1111/jon.12947",2
"10.1111/jon.12972",1
"10.1111/jon.12977",2
"10.1111/jon.12979",3
"10.1111/jon.12984",1
"10.1111/jon.12987",1
"10.1111/jon.12991",7
"10.1111/jon.12998",1
"10.1111/jon.13014",3
"10.1111/jon.13021",2
"10.1111/jon.13032",1
"10.1111/jon.13038",1
"10.1111/jon.13059",2
"10.1111/joor.13348",2
"10.1111/jphp.13364",2
"10.1111/jsr.12880",10
"10.1111/jsr.13159",12
"10.1111/jsr.13383",17
"10.1111/jvim.16512",1
"10.1111/lam.13543",4
"10.1111/liv.14483",4
"10.1111/luts.12297",10
"10.1111/nan.12569",2
"10.1111/nan.12597",20
"10.1111/nan.12689",13
"10.1111/nan.12747",8
"10.1111/nan.12765",3
"10.1111/nan.12768",3
"10.1111/nan.12789",6
"10.1111/ncn3.12561",2
"10.1111/nep.13675",0
"10.1111/ner.13063",19
"10.1111/ner.13071",11
"10.1111/ner.13260",1
"10.1111/ner.13403",3
"10.1111/ner.13412",5
"10.1111/ner.13478",3
"10.1111/ner.13525",1
"10.1111/neup.12612",1
"10.1111/neup.12700",1
"10.1111/neup.12732",3
"10.1111/neup.12800",2
"10.1111/neup.12808",12
"10.1111/neup.12848",3
"10.1111/nhs.12762",1
"10.1111/nmo.13624",1
"10.1111/nmo.14326",4
"10.1111/nyas.14702",1
"10.1111/nyas.14777",1
"10.1111/pai.13863",2
"10.1111/pde.14610",4
"10.1111/php.13254",1
"10.1111/pim.12792",3
"10.1111/pim.12942",2
"10.1111/ppc.12760",1
"10.1111/ppc.12807",8
"10.1111/ppc.12949",0
"10.1111/psyg.12679",14
"10.1111/resp.13835",7
"10.1111/scd.12717",1
"10.1111/scs.12803",2
"10.1111/sji.12864",2
"10.1111/sji.12963",1
"10.1111/sji.12984",4
"10.1111/sji.13013",8
"10.1111/sji.13050",2
"10.1111/sms.13756",1
"10.1111/sms.13764",10
"10.1111/sms.14112",48
"10.1111/tbj.14300",13
"10.1111/tid.13238",22
"10.1111/tra.12733",19
"10.1111/tra.12861",12
"10.11124/jbisrir-2017-003986",2
"10.11124/jbisrir-d-19-00178",9
"10.11124/jbisrir-d-19-00394",4
"10.1113/jp279771",4
"10.1113/jp280378",12
"10.1113/jp283630",1
"10.1113/jp283703",1
"10.1117/1.jmi.8.1.014504",1
"10.1117/12.2549171",1
"10.1121/10.0000938",1
"10.1123/apaq.2020-0136",2
"10.1123/apaq.2021-0200",4
"10.1123/ijspp.2021-0336",2
"10.1123/japa.2019-0495",1
"10.1123/japa.2021-0292",1
"10.1123/jmpb.2020-0027",2
"10.1123/jsr.2018-0303",2
"10.1123/mc.2020-0035",1
"10.1123/mc.2021-0051",2
"10.1123/mc.2021-0129",1
"10.1124/dmd.120.000220",2
"10.1124/dmd.121.000447",1
"10.1124/dmd.121.000705",3
"10.1124/jpet.119.262790",2
"10.1124/jpet.120.000277",1
